first.name,last.name,ID,h.index,i10.index,citations,years.active,tweets,following,followers,username,twitter
Kristine,Van Herck,pva300,7,5,88,3,,,,,0
Attila,Varga,pva302,11,11,1426,20,,,,,0
Júlia,Varga,pva304,3,0,25,22,,,,,0
Kristin,Van Gaasbeck,pva305,1,0,2,1,,,,,0
Simona,Vasilache,pva306,1,0,6,2,,,,,0
Marie-Anne,Valfort,pva308,4,4,92,10,,,,,0
M,van der Hoek,pva309,2,0,14,21,,,,,0
Gerard,van den Berg,pva310,32,66,3829,30,,,,,0
Carlene,van der Westhuizen,pva313,6,2,72,6,,,,,0
Vittorio,Valli,pva316,3,2,32,18,,,,,0
Wim,Van Opstal,pva317,2,0,5,2,,,,,0
Jan,Van Heerden,pva318,4,3,97,10,,,,,0
Georgios,Vaggelas,pva320,2,0,9,5,,,,,0
Sofie,van der Meulen,pva321,1,1,20,1,,,,,0
Paolo,Vanin,pva322,8,6,225,17,,,,,0
Edilio,Valentini,pva323,2,0,19,15,,,,,0
Job,van Exel,pva324,10,11,271,16,,,,,0
Herman,van Dijk,pva325,17,28,1091,39,,,,,0
George,Van Houtven,pva328,8,7,154,13,"3,143",962,690, @chvanhoutven ,1
Simone,Varotto,pva329,4,2,284,14,,,,,0
Diego,Valderrama,pva33,5,4,93,10,,,,,0
Peter,van der Zwan,pva330,7,5,168,6,,,,,0
Patrick,Van Cayseele,pva331,7,4,438,25,605,657,300, @bjvca ,1
Marianna,Endresz,pva332,8,7,253,14,,,,,0
Alfonso,Valdesogo Robles,pva333,2,2,115,1,,,,,0
Salvador,Valdés,pva336,5,3,138,28,,,,,0
Allard,Van Riel,pva338,3,0,12,14,,,,,0
Valentina,Vasile,pva341,4,2,63,26,,,,,0
Emiliano,Valdez,pva345,8,7,168,11,,,,,0
Jose,Varejao,pva346,7,5,239,12,,,,,0
Alberto,Valdes,pva347,10,10,454,45,,,,,0
Sander,van der Hoog,pva35,3,1,90,14,,,,,0
Werner,Vanborren,pva351,5,5,139,5,,,,,0
Jeroen,van den Bergh,pva353,23,53,2048,28,,,,,0
Daney,Valdivia,pva354,1,0,7,8,,,,,0
Skander,Van den Heuvel,pva356,7,7,448,18,,,,,0
Willem,Van Zandweghe,pva357,6,5,145,17,,,,,0
Ellen,Van de Poel,pva358,6,3,89,9,,,,,0
Veronica,Vargas,pva359,1,0,1,14,,,,,0
Daniel,van Vuuren,pva36,9,9,358,18,,,,,0
Nicolas,Vaillant,pva360,3,0,32,12,,,,,0
Michel,van der Wel,pva361,5,3,109,10,,,,,0
Bert,Van Landeghem,pva362,6,5,153,9,,,,,0
David,Vavra,pva363,8,6,159,15,,,,,0
Poornima,Varma,pva364,1,0,3,1,,,,,0
Jose P Mauricio,Vargas,pva365,2,1,28,6,,,,,0
Marcel,Vaillant,pva366,4,1,71,28,,,,,0
Stijn,Van Nieuwerburgh,pva368,22,35,1703,15,,,,,0
Giacomo,Valletta,pva369,2,0,14,5,,,,,0
Jos,van Iwaarden,pva37,2,0,4,3,,,,,0
Diego,Varela,pva370,1,0,5,6,,,,,0
Bas,van Leeuwen,pva371,7,5,185,11,,,,,0
Manuel,Vargas-Vargas,pva372,1,0,1,5,,,,,0
Giannis,Vardas,pva373,2,1,34,11,,,,,0
Hannu,Vartiainen,pva374,6,4,116,18,,,,,0
Nikos,Varsakelis,pva376,2,2,69,21,404,959,326, @dvaroutas ,1
Fabian,Valencia,pva377,10,11,1575,7,,,,,0
Sumati,Varma,pva378,1,0,3,7,,,,,0
Marieta,Valente,pva380,2,0,8,8,,,,,0
Giovanna,Vallanti,pva384,8,7,346,13,,,,,0
Oscar,Varela,pva385,4,3,88,26,,,,,0
Borek,Vasicek,pva386,10,11,414,9,,,,,0
Eric,van Wincoop,pva387,27,42,6328,25,,,,,0
Eveline,van Leeuwen,pva388,3,1,28,10,,,,,0
Germán,Valencia Agudelo,pva389,1,0,3,15,,,,,0
Rene,van den Brink,pva390,12,12,453,27,,,,,0
Gerla,van Breugel,pva391,1,0,4,1,,,,,0
Florin,Vaduva,pva392,1,0,3,9,,,,,0
Peran,van Reeven,pva393,4,2,55,18,"14,800","1,853","17,000", @johnvanreenen ,1
Florin,Vadean,pva394,8,6,144,8,,,,,0
Cornelia,van Wesenbeeck,pva395,2,1,29,11,,,,,0
Teunis,van Rheenen,pva396,2,2,65,10,,,,,0
Robert,Van Order,pva397,10,10,501,33,,,,,0
Ramaa,Vasudevan,pva398,2,1,28,5,,,,,0
Gyorgy,Varga,pva399,2,0,7,12,,,,,0
Aico,van Vuuren,pva4,9,8,280,19,,,,,0
Teresa,Vaz,pva400,2,0,17,13,,,,,0
Olivier,Van Parys,pva403,1,0,4,1,,,,,0
Reyn,Van Ewijk,pva404,7,6,110,8,,,,,0
Daniel,Valderrama-Gonzalez,pva407,3,1,24,5,,,,,0
Philippe,Vanden Eeckaut,pva409,10,10,498,20,,,,,0
Emiliano,Vargas,pva410,1,0,4,1,,,,,0
Javier,Valbuena,pva411,1,0,2,5,,,,,0
Sweder,van Wijnbergen,pva412,18,39,1342,35,,,,,0
Daniela,Valea,pva413,1,0,2,11,,,,,0
Ehsan,Vallizadeh,pva414,2,0,14,3,,,,,0
Isabel,Vansteenkiste,pva415,6,5,163,9,,,,,0
Donald,van Deventer,pva416,1,1,25,1,,,,,0
Vijay,Varadi,pva417,2,0,6,6,,,,,0
Gonzague,Vannoorenberghe,pva418,4,2,105,5,,,,,0
Lukas,Vacha,pva419,7,6,201,15,,,,,0
Justin,van de Ven,pva420,5,3,128,21,,,,,0
Vincent,van den Berg,pva423,6,3,152,9,,,,,0
Massimiliano,Vatiero,pva424,2,0,11,10,,,,,0
Kees Jan,van Garderen,pva425,4,2,112,22,,,,,0
Jan-Maarten,Van Sonsbeek,pva427,3,0,17,6,,,,,0
Gaëtan,Vanloqueren,pva428,2,2,43,4,,,,,0
Pedro,Valls Pereira,pva43,7,5,156,32,,,,,0
Mark,van Duijn,pva431,2,2,26,9,,,,,0
Renger,van Nieuwkoop,pva433,3,2,35,25,,,,,0
Laura,Vallejo-Torres,pva434,1,0,3,1,,,,,0
Björn,van Roye,pva435,7,4,102,8,,,,,0
Federico,Valenciano,pva436,10,11,338,34,,,,,0
Wim,Vanhaverbeke,pva438,9,9,475,25,,,,,0
Neven,Valev,pva440,9,9,597,13,,,,,0
Eva,Valeri,pva441,3,1,26,5,,,,,0
Bogdan,Vasilciuc,pva442,1,0,1,1,,,,,0
Felipe,Vásquez Lavín,pva443,4,0,36,20,,,,,0
Lóránt,Varga,pva444,3,1,28,12,,,,,0
Peter,van Oudheusden,pva445,2,2,66,5,,,,,0
Camila,Vammalle,pva446,2,0,7,3,,,,,0
Gonzalo,Varela,pva447,3,1,43,10,,,,,0
Antoni,Vaello-Sebastià,pva449,2,0,9,3,,,,,0
John,van Reenen,pva45,46,102,9050,25,,,,,0
Ann,Vanstraelen,pva451,4,3,126,13,,,,,0
Hetty,van Emmerik,pva453,1,0,2,7,,,,,0
Anita,Van Gils,pva455,7,4,133,12,,,,,0
Heidi,Vander Bauwhede,pva456,3,2,35,5,,,,,0
Matthijs,van der Loos,pva458,3,1,37,5,,,,,0
Bob,van der Zwaan,pva461,13,16,681,16,,,,,0
Michele,Valsecchi,pva463,3,2,36,7,,,,,0
Utpal,Vasavada,pva465,8,7,191,29,,,,,0
Gerard,van der Meijden,pva466,3,1,33,6,,,,,0
Jari,Vainiomäki,pva468,6,3,182,26,,,,,0
Adriaan,van der Weijde,pva469,3,2,65,8,,,,,0
Thijs,van Rens,pva47,9,9,374,15,,,,,0
Linda,Van Bouwel,pva471,1,0,5,1,,,,,0
Ralph,van Doorn,pva473,1,0,1,1,,,,,0
Arjen,van Dijkhuizen,pva475,1,0,5,3,,,,,0
Melina,Vasardani,pva476,3,2,64,1,,,,,0
Janos,Varga,pva477,8,7,138,10,,,,,0
Marjon,van der Pol,pva478,8,8,166,20,,,,,0
Kristina,van Deuverden,pva479,2,0,18,18,,,,,0
Ton,van der Wiele,pva48,2,0,15,3,,,,,0
Joseph,Vavra,pva480,7,5,191,6,,,,,0
Caroline,van den Berg,pva481,6,3,88,18,,,,,0
Yolande,van Heerden,pva482,1,0,4,2,,,,,0
Kjell,Vaage,pva485,11,12,363,19,,,,,0
Hendrik,van Broekhuizen,pva487,2,0,7,5,,,,,0
Siri,Valseth,pva488,1,0,5,3,,,,,0
Juan,Pinedo,pva49,28,63,3517,1,,,,,0
Julia,Vaillant,pva490,2,2,29,4,,,,,0
Till,van Treeck,pva491,11,13,501,9,,,,,0
Edwin,van Gameren,pva492,3,2,74,19,,,,,0
Ganna,Vakhitova,pva493,2,0,13,5,,,,,0
Jose,Vargas-Hernandez,pva494,2,0,5,13,,,,,0
Rossen,Valkanov,pva496,11,11,1394,9,,,,,0
Dragos,Vasile,pva497,1,0,1,3,,,,,0
Dimitri,Vayanos,pva498,19,26,1691,24,,,,,0
Popeanga,Vasile,pva499,1,0,3,7,,,,,0
Hal,Varian,pva5,27,42,4290,45,,,,,0
Maaja,Vadi,pva500,3,2,31,9,,,,,0
David,Van Fleet,pva501,1,0,3,5,,,,,0
Ine,Van Robays,pva502,5,5,327,8,,,,,0
Andre,Van Poeck,pva504,6,2,134,33,,,,,0
David,Vanzetti,pva505,5,1,94,31,,,,,0
Roland,Vaubel,pva508,15,18,632,39,,,,,0
Franck,Varenne,pva509,1,0,2,1,,,,,0
Steinar,Vagstad,pva51,6,5,160,21,,,,,0
Irene,van Staveren,pva510,5,3,108,20,,,,,0
Maarten,Van 't Riet,pva511,1,0,4,8,,,,,0
Patrick,Van Horn,pva512,2,0,13,4,,,,,0
Christophe,Van Huffel,pva514,3,1,27,7,,,,,0
Gianni,Vaggi,pva516,2,0,13,35,,,,,0
Jan Luiten,van Zanden,pva519,12,15,519,25,,,,,0
Dimitris,Varoutas,pva52,3,1,32,10,,,,,0
Michaella,Vanore,pva520,1,0,5,3,,,,,0
Frederick,Van Gysegem,pva521,1,0,5,2,,,,,0
Michael,Vardanyan,pva522,2,1,37,12,,,,,0
Fernando,Valli,pva523,1,1,40,3,,,,,0
Corey,Van de Waal,pva524,1,1,15,1,,,,,0
Emilia,Vasile,pva530,1,0,5,4,,,,,0
Saskia,de Vries-van Ewijk,pva531,2,0,9,3,,,,,0
Fabio,Vaz,pva532,2,0,12,5,,,,,0
Judit,Vall Castello,pva533,5,4,93,10,,,,,0
Theo,van de Klundert,pva534,6,4,219,12,,,,,0
Lore,Vandewalle,pva537,3,0,27,53,,,,,0
Jan,Van Hove,pva538,4,0,29,10,,,,,0
Jan,van Ours,pva54,36,94,4044,12,,,,,0
Abbas,Valadkhani,pva542,8,7,268,37,,,,,0
Luis,Vasconcelos,pva543,4,2,120,21,,,,,0
Elisa,Valeriani,pva549,2,0,10,11,,,,,0
Jeroen,van de Ven,pva55,9,6,161,1,,,,,0
Elena,Vakulenko,pva550,3,2,63,11,,,,,0
Paolo,Vanini,pva551,6,6,200,8,,,,,0
Wouter,van der Wielen,pva552,2,0,9,10,,,,,0
Alberto,Vaquero García,pva553,1,0,5,6,,,,,0
Matthew,Van Essen,pva554,2,1,35,6,,,,,0
Andrey,Vasnev,pva556,4,2,42,8,,,,,0
Francisco,Vazquez,pva557,8,8,248,15,,,,,0
Alexander,Vasa,pva558,1,0,3,10,,,,,0
Manuel,Varela-Lafuente,pva559,2,0,11,1,,,,,0
Spyros,Vassilakis,pva56,3,0,21,15,,,,,0
Erasmo,Vassallo,pva560,1,0,8,19,,,,,0
Vladislav,Valentinov,pva563,5,1,93,5,,,,,0
Irene,Valsecchi,pva565,4,1,29,14,,,,,0
Corne,Van Walbeek,pva566,2,0,15,18,,,,,0
Maria Rebecca,Valenzuela,pva567,5,4,106,12,,,,,0
Mark,Van Boening,pva569,7,3,218,20,,,,,0
Leighton,Vaughan Williams,pva57,7,5,170,20,,,,,0
Narasimha,Vajjhala,pva570,1,0,1,19,,,,,0
Fabrice,Valognes,pva571,5,3,63,6,188,607,283, @ivalodia ,1
Renos,Vakis,pva572,10,11,536,14,,,,,0
Kathryn,Vasilaky,pva573,1,0,3,14,,,,,0
Matias,Vaira-Lucero,pva574,2,0,6,7,,,,,0
Wim,Van Lancker,pva575,5,2,54,2,,,,,0
Victor (Vic),Valcarcel,pva578,6,0,60,10,,,,,0
Giorgio,Valente,pva58,16,18,882,5,,,,,0
Chrysovalantis,Vasilakis,pva580,3,0,25,16,,,,,0
James,VanderHoff,pva582,5,3,80,8,,,,,0
Lotte,van der Vleuten,pva585,1,0,2,33,,,,,0
Nieves,Valdes,pva587,1,0,4,1,,,,,0
Eric,Vanhaute,pva588,1,0,3,5,,,,,0
Dan,Vasko,pva589,1,0,8,6,,,,,0
André,van Hoorn,pva592,6,3,76,1,,,,,0
Francesco,Vanni,pva593,2,0,12,9,,,,,0
Dirk,Van de gaer,pva596,10,11,315,12,,,,,0
Lars,Vandrei,pva597,2,0,12,20,,,,,0
Francesc,Valls-Junyent,pva598,1,0,1,4,,,,,0
Simone,Vannuccini,pva599,1,0,4,2,,,,,0
David,van Bragt,pva6,3,0,16,5,,,,,0
Alexander,Varshavsky,pva60,2,0,5,14,,,,,0
Benjamin,Van Doorslaer,pva600,4,1,34,27,,,,,0
Alfred,Vanags,pva601,2,0,13,8,,,,,0
Diliara,Valeeva,pva602,2,0,9,38,,,,,0
Achilleas,Vassilopoulos,pva606,2,0,14,2,,,,,0
Toon,Vandyck,pva608,3,1,22,6,,,,,0
Herman,van de Werfhorst,pva609,4,1,40,5,,,,,0
Bruno,Van der Linden,pva61,10,11,362,11,,,,,0
Jos,van Bommel,pva611,3,0,19,27,,,,,0
Mauricio,Valencia Amaya,pva612,1,0,2,9,,,,,0
Richard,Varey,pva613,1,0,2,9,,,,,0
Denisa,Vasilescu,pva614,2,0,6,16,,,,,0
Jaime,Vallés-Giménez,pva616,2,0,14,6,,,,,0
Wilco,van den Heuvel,pva62,6,3,80,15,,,,,0
Giacomo,Vaciago,pva623,5,2,54,16,,,,,0
Arturo,Vasquez-Parraga,pva624,10,11,338,36,,,,,0
Rafael,Valero,pva625,1,1,29,8,,,,,0
Marian,Vavra,pva627,1,0,2,1,,,,,0
Dionysis,Valsamis,pva628,1,0,3,5,,,,,0
Courtney,Van Houtven,pva63,9,7,377,1,,,,,0
Duncan,Van Limbergen,pva632,1,0,2,23,,,,,0
Rudi,Vander Vennet,pva633,12,14,747,1,,,,,0
Diego,Valiante,pva635,4,0,32,23,,,,,0
Peter,van Santen,pva637,2,1,31,6,,,,,0
Valeri,Vasil'ev,pva638,2,1,55,6,,,,,0
Erwin,van der Laan,pva64,12,12,480,19,,,,,0
Kremena,Valkanova,pva640,1,0,1,18,,,,,0
Marcel,van den Berg,pva641,2,1,19,1,,,,,0
Leonid,Varshavsky,pva645,1,0,2,5,,,,,0
Kerry,Vandell,pva646,11,13,357,18,,,,,0
Gordhan,Valasai,pva647,2,0,10,31,,,,,0
Timo,Valila,pva648,8,6,154,1,,,,,0
Yusuf,Varli,pva649,2,1,16,14,,,,,0
Aristomene,Varoudakis,pva650,9,8,350,4,,,,,0
Felipe,Valencia Caicedo,pva651,2,1,17,26,,,,,0
Stefana,Varvari,pva652,1,0,4,7,,,,,0
Martine,Van Wouwe,pva653,4,2,55,3,,,,,0
Dennie,van Dolder,pva655,3,1,33,36,,,,,0
Koen,van der Veer,pva656,3,2,41,5,,,,,0
Carmina,Vargas,pva657,3,1,34,6,,,,,0
Aleksandar,Vasilev,pva659,1,0,5,6,,,,,0
Mario,Vanhoucke,pva66,10,10,229,16,,,,,0
Lucas,van der Velde,pva661,2,0,9,7,,,,,0
Natalia,Vashchelyuk,pva662,1,0,1,4,,,,,0
Tarmo,Valkonen,pva665,5,1,67,2,,,,,0
Arna,Olafsson,pva666,3,1,40,21,,,,,0
Jules,van Binsbergen,pva668,9,9,368,2,,,,,0
Emmanuel,Vazquez,pva669,1,0,3,11,,,,,0
Oliver,Vanden Eynde,pva671,2,1,38,6,,,,,0
Ekko,van Ierland,pva674,9,9,343,3,,,,,0
Bhanoji Rao,Vadlamani,pva675,2,0,12,21,,,,,0
Roland,van Dierdonck,pva68,1,0,9,37,,,,,0
Fernando,Vargas,pva680,2,0,14,5,,,,,0
Philip,Valta,pva683,4,3,84,4,,,,,0
Bernard,Vallageas,pva684,1,0,2,9,,,,,0
Luc,Van Liedekerke,pva685,3,2,59,36,,,,,0
Rene,van Bavel,pva686,2,0,12,19,,,,,0
Willem,van der Geest,pva688,1,0,7,6,,,,,0
Luc,Van Ootegem,pva691,5,3,77,16,,,,,0
Miklos,Vari,pva696,1,0,2,25,,,,,0
Michalis,Vasios,pva697,3,1,24,3,,,,,0
Boris,van Leeuwen,pva699,2,0,11,3,,,,,0
Simon,van Norden,pva7,16,22,1574,2,,,,,0
Caroline,Van Rijckeghem,pva70,10,10,699,24,,,,,0
Liliana,Varela,pva701,2,0,9,20,,,,,0
Dyanne,Vaught,pva703,1,0,1,2,,,,,0
Inge,van den Bijgaart,pva704,2,1,23,5,,,,,0
Valerio,Vacca,pva713,5,1,51,3,,,,,0
Bas,van Ruijven,pva719,10,12,295,18,,,,,0
Lutgart,van Den Berghe,pva72,5,1,56,9,,,,,0
Mara,van den Bold,pva721,4,2,47,8,,,,,0
Frank,van der Horst,pva722,2,0,8,1,,,,,0
Ruben,van Tilburg,pva723,2,0,11,6,,,,,0
Arco,Van Oord,pva725,2,0,4,1,,,,,0
Rodrigo,Valdés,pva726,15,21,1254,10,,,,,0
Nicholas,Vause,pva728,6,4,136,21,,,,,0
Ans,De Vos,pva73,25,43,4318,14,,,,,0
Klaas,van 't Veld,pva733,7,6,145,3,,,,,0
Vanghelis,Vassilatos,pva734,6,4,169,16,,,,,0
Katiuscia,Vaccarini,pva738,1,0,1,19,,,,,0
Remco,Van der Molen,pva739,3,1,30,3,,,,,0
Vincent,Vandenberghe,pva74,8,6,209,12,,,,,0
Elena,Vallino,pva740,1,0,5,22,,,,,0
Carmen,Valor,pva741,2,1,22,7,,,,,0
Anne-Charlotte,Vaissière,pva742,2,0,12,8,,,,,0
Marieke,Vandeweyer,pva744,2,1,23,1,,,,,0
Mark,van Zijll de Jong,pva745,2,0,9,6,178,26,101, @nicvanzee ,1
Chris,Van Wyk,pva747,2,0,5,10,,,,,0
Thomas,Vallee,pva75,5,2,89,4,,,,,0
Martijn,van Hasselt,pva752,3,2,33,21,,,,,0
Steven,Vanduffel,pva754,6,4,178,12,,,,,0
Ellen,Van Loo,pva755,3,1,26,14,,,,,0
Hernando,Vargas-Herrera,pva756,8,6,223,3,,,,,0
Viktor,Vanberg,pva757,10,11,316,28,,,,,0
Karine,van der Beek,pva759,3,0,23,34,,,,,0
Tony,van Gestel,pva76,3,2,62,16,,,,,0
Jessica,Van Parys,pva764,2,1,52,3,,,,,0
Juan Manuel,Valderas Jaramillo,pva765,1,0,2,5,,,,,0
Martin,Van der Linden,pva766,1,0,5,10,,,,,0
Petros,Varthalitis,pva769,2,0,7,1,,,,,0
Paul,Vandenberg,pva770,3,2,43,5,,,,,0
Imraan,Valodia,pva771,2,0,10,15,,,,,0
Anne,Vanhems,pva772,6,3,118,14,,,,,0
Carlos Eduardo,van Hombeeck,pva773,1,0,5,10,,,,,0
Juan Rafael,Vargas,pva774,1,1,11,2,"2,368",991,"1,573", @juanf_vargas ,1
Claire,Vandendriessche,pva776,1,0,3,37,,,,,0
Kristine,Vasiljeva,pva777,1,1,23,1,,,,,0
Petterson,Vale,pva778,1,0,2,2,,,,,0
Jouke,van Dijk,pva78,8,8,254,5,,,,,0
Sotiris,Vandoros,pva780,5,1,53,31,,,,,0
Anders,Van Sandt,pva782,1,0,1,7,,,,,0
Pieter,Van Rymenant,pva783,1,0,3,1,"1,313",274,335, @vruijven ,1
Jana,Valachyova,pva784,2,0,8,1,,,,,0
Sandra,Svaljek,pva787,4,3,98,3,,,,,0
Vincent,Van Roy,pva788,3,0,20,3,,,,,0
David,van der Goes,pva789,1,0,3,4,,,,,0
Marco,Valente,pva79,9,9,286,1,,,,,0
Braeden,Van Deynze,pva791,1,0,2,20,,,,,0
Erik,van der Marel,pva792,5,3,75,1,,,,,0
Vivian,Valdmanis,pva798,10,11,312,7,,,,,0
Jérôme,Valette,pva799,1,0,8,31,,,,,0
Timothy,Van Zandt,pva8,8,5,247,1,,,,,0
Jan,van Noortwijk,pva80,6,6,110,15,,,,,0
Ad,van Riet,pva800,3,1,78,13,,,,,0
Montserrat,Valdivia Medinaceli,pva803,1,0,1,14,,,,,0
Eva,Van Leemput,pva806,2,0,9,1,,,,,0
Christiaan,van der Kwaak,pva812,2,1,18,4,,,,,0
Guillaume,Vandenbroucke,pva82,8,8,295,4,,,,,0
Wiljan,van den Berge,pva821,1,0,6,15,,,,,0
Alfredo,Valencia-Toledo,pva822,1,0,1,3,,,,,0
Michiel,van de Leur,pva824,1,0,2,2,,,,,0
Stijn,Van Puyvelde,pva826,1,0,4,1,,,,,0
Jeremy,van Dijk,pva828,1,0,2,1,,,,,0
Richard,Van Weelden,pva829,8,6,111,1,,,,,0
Maarten,van Rooij,pva83,9,9,709,8,,,,,0
Boris,Vabson,pva834,2,1,23,23,,,,,0
János,Varga,pva835,1,0,1,2,,,,,0
Alejandro,Van der Ghote,pva836,2,1,15,1,,,,,0
Hylke,Vandenbussche,pva87,14,21,766,1,,,,,0
Jan,van den Berg,pva89,1,0,4,22,,,,,0
Emilia,Vazquez,pva90,3,1,42,11,,,,,0
Eric,Van den Steen,pva91,8,8,267,21,,,,,0
Rob,van den Goorbergh,pva93,4,3,116,16,,,,,0
Christoph,Vanberg,pva94,4,1,240,15,,,,,0
Paola,Valbonesi,pva95,7,6,127,12,,,,,0
Juan,Vargas,pva96,6,4,314,15,"3,498",152,482, @carminaovargas ,1
Maarten,van Ham,pva97,6,4,157,14,,,,,0
Lionel,Védrine,pvd1,3,1,36,18,,,,,0
Marcos,Vera-Hernandez,pve1,8,6,233,3,,,,,0
Miroslav,Verbic,pve10,6,2,99,18,,,,,0
Andrea,Vezzulli,pve100,7,6,150,15,,,,,0
Luc,Veyssiere,pve101,2,1,22,13,,,,,0
Nuno,Venes,pve102,1,1,59,6,,,,,0
Carlos,Velasco,pve103,11,12,665,5,,,,,0
Alain,Venditti,pve104,12,14,349,22,,,,,0
Paolo,Verme,pve105,8,7,235,23,"2,227",370,937, @gvermandel ,1
Victoria,Vernon,pve106,4,1,50,18,,,,,0
Stephan,Veen,pve107,3,0,22,13,,,,,0
Filip,Vesely,pve108,3,2,27,7,,,,,0
Gustavo,Ventura,pve11,15,18,1083,8,,,,,0
Jaume,Ventura,pve110,17,21,1522,23,,,,,0
Valeria,Venturelli,pve111,3,1,30,28,,,,,0
Rossella,Verzulli,pve113,4,1,43,6,,,,,0
Marco,Vedovato,pve114,1,0,5,7,,,,,0
Wouter,Vergote,pve115,3,2,68,12,,,,,0
Rune,Vejlin,pve116,4,1,53,13,,,,,0
Jean-Christophe,Vergnaud,pve117,8,8,371,9,,,,,0
Andrés Ignacio,Vecino Ortiz,pve118,1,0,1,18,,,,,0
Luiz,Veiga,pve119,1,0,3,5,,,,,0
Andrea,Velasquez,pve120,1,0,3,3,,,,,0
Erik,Verhoef,pve121,19,34,1284,11,,,,,0
Takis,Venetoklis,pve122,3,0,23,24,,,,,0
Igor,Vetlov,pve124,6,1,71,8,,,,,0
David,Vestin,pve125,10,10,697,16,,,,,0
Nathanaël,Vellekoop,pve126,1,1,10,10,,,,,0
Marijke,Verpoorten,pve127,6,5,130,4,,,,,0
Margherita,Velucchi,pve128,5,4,100,13,,,,,0
Carles,Vergara-Alert,pve130,2,1,29,15,,,,,0
Rubina,Verma,pve131,3,1,26,7,,,,,0
Marco,Ventura,pve134,4,1,68,11,,,,,0
Guido,Venier,pve135,1,0,2,11,,,,,0
Steven,Venti,pve136,21,34,1161,1,,,,,0
Frank,Verboven,pve137,21,30,1685,36,,,,,0
Luigi,Ventura,pve138,6,3,133,23,,,,,0
Marcelo,Veracierto,pve139,9,8,468,28,,,,,0
Désiré,Vencatachellum,pve14,7,6,112,20,,,,,0
Nicolas,Veron,pve140,6,3,129,13,,,,,0
Helena,Veiga,pve141,7,6,136,11,,,,,0
Chris,Veld,pve142,9,9,302,15,,,,,0
Alessandro,Vercelli,pve143,6,4,79,28,,,,,0
Fernando,Vega-Redondo,pve144,15,22,1293,19,,,,,0
Ruut,Veenhoven,pve145,16,25,914,28,,,,,0
Giovanna,Vertova,pve146,2,1,40,34,,,,,0
Dev,Vencappa,pve147,3,1,70,5,,,,,0
Almut,Veraart,pve148,6,4,100,1,,,,,0
Robert,Vermeulen,pve149,7,6,246,10,,,,,0
Willem,Verschoor,pve15,13,15,518,10,,,,,0
Henry,Vega,pve150,1,0,12,27,,,,,0
Sebastián,Vergara Marezco,pve151,6,2,91,7,,,,,0
Andrei,Vernikov,pve152,4,2,46,13,,,,,0
Clémence,Vergne,pve153,2,1,95,26,,,,,0
George,Verikios,pve155,4,1,52,6,,,,,0
Danielle,Venn,pve156,6,5,365,22,,,,,0
Jouko,Verho,pve158,4,1,40,14,,,,,0
Francisco J.,Velazquez,pve16,8,7,186,10,,,,,0
Dorte,Verner,pve161,8,6,219,22,,,,,0
Cecilia,Vergari,pve162,4,1,40,14,,,,,0
Xavier,Venel,pve165,1,0,3,13,,,,,0
Maximilian,Vermorken,pve166,1,0,1,6,,,,,0
Bruno,Versaevel,pve167,4,1,47,1,,,,,0
Venkatachalam,Anbumozhi,pve168,2,0,7,21,,,,,0
Malathi,Velamuri,pve171,3,1,26,19,,,,,0
Bruno,Ventelou,pve172,7,2,149,8,,,,,0
Rahul,Verma,pve173,6,2,71,17,,,,,0
Paolo,Veneri,pve175,7,4,102,4,,,,,0
Murale,Venugopalan,pve177,1,0,1,11,,,,,0
Rodrigo,Velez,pve178,4,2,48,1,,,,,0
Rodrigo,Vergara,pve180,7,6,347,8,,,,,0
Wouter,Vermeulen,pve181,4,4,152,31,,,,,0
Hugo,Vega,pve183,2,0,11,11,,,,,0
Delia,Velculescu,pve185,3,0,19,6,,,,,0
Peter,Verhoef,pve19,9,8,182,7,,,,,0
Thomas,Vendryes,pve190,3,1,34,12,,,,,0
Dries,Vermeulen,pve191,6,4,142,5,,,,,0
Aashish,Velkar,pve193,1,0,3,21,,,,,0
Dieter,Verhaest,pve195,8,7,234,11,,,,,0
Michail,Veliziotis,pve196,3,0,23,15,,,,,0
Daniel,Vertesy,pve197,2,0,12,7,,,,,0
Michele,Ver Ploeg,pve198,4,4,67,7,,,,,0
Tobias,Veith,pve199,4,0,37,8,,,,,0
Francois,Velde,pve2,11,11,266,5,,,,,0
Olivier,Vergote,pve200,4,2,94,28,,,,,0
Paula,Veiga,pve202,4,3,61,10,,,,,0
Sandra,Velarde,pve205,2,0,15,5,,,,,0
Gabriel,Velloso,pve206,1,0,1,11,,,,,0
Florian,Verheyen,pve207,4,4,109,1,,,,,0
Gaetano,Vecchione,pve210,3,2,43,2,,,,,0
Marijn,Verschelde,pve211,4,0,35,17,,,,,0
Alexander,Vekker,pve212,1,1,22,8,,,,,0
Roberto,Veneziani,pve214,7,4,146,1,"1,941","2,311",663, @cuginoid ,1
Francis,Vella,pve215,17,26,1619,16,,,,,0
Gregory,Verdugo,pve216,6,4,98,28,,,,,0
Elena,Verdolini,pve217,11,11,435,6,,,,,0
Ann,Velenchik,pve219,5,3,125,9,,,,,0
Peter,Verburg,pve220,5,3,85,14,,,,,0
Bertrand,Verheyden,pve223,3,0,25,15,,,,,0
Fabio,Verona,pve224,5,1,62,12,,,,,0
Natalia,Vechiu,pve225,1,0,1,11,,,,,0
Jaider,Vega-Jurado,pve226,6,4,162,5,,,,,0
